"LIF_ID";"FAC_ID";"LIF_QTE";"LIF_REMISE_POURCENT";"LIF_REMISE_MONTANT";"LIF_MONTANT";"LIF_TAUX_TVA"
8379;2366;1;;;264;20.6
8380;2366;1;;;264;20.6
8381;2368;1;;;375;20.6
8382;2368;2;;;330;20.6
8383;2368;1;;;405;20.6
8384;2368;1;;;330;20.6
8385;2370;1;;;330;20.6
8386;2370;1;;;375;20.6
8387;2370;1;;;375;20.6
8388;2372;2;;;330;20.6
8389;2372;1;;;330;20.6
8390;2372;1;;;360;20.6
8391;2372;1;;;330;20.6
8392;2374;2;;;330;20.6
8393;2374;2;;;375;20.6
8394;2374;1;;;480;20.6
8395;2374;1;;;330;20.6
8396;1;2;;;40;18.6
8397;3;1;;;40;18.6
8398;3;1;;;40;18.6
8399;3;1;;;40;18.6
8400;5;1;;;40;18.6
8401;5;1;;;40;18.6
8402;7;3;;;40;18.6
8403;7;1;;;40;18.6
8404;7;1;;;40;18.6
8405;7;2;;;40;18.6
8406;7;6;;;40;18.6
8407;9;5;;;40;18.6
8408;9;3;;;40;18.6
8409;9;2;;;40;18.6
8410;9;1;;;40;18.6
8411;11;2;;;40;18.6
8412;13;2;;;40;18.6
8413;13;3;;;40;18.6
8414;13;4;;;40;18.6
8415;15;4;;;40;18.6
8416;15;1;;;40;18.6
8417;15;2;;;40;18.6
8418;15;1;;;40;18.6
8419;17;2;;;45;20.6
8420;17;2;;;45;20.6
8421;19;2;;;45;20.6
8422;19;1;;;45;20.6
8423;19;7;;;45;20.6
8424;19;1;;;45;20.6
8425;19;1;;;45;20.6
8426;19;2;;;45;20.6
8427;21;4;;;45;20.6
8428;21;1;;;45;20.6
8429;21;2;;;45;20.6
8430;21;1;;;45;20.6
8431;21;1;;;45;20.6
8432;23;2;;;45;20.6
8433;23;2;;;45;20.6
8434;23;4;;;45;20.6
8435;23;1;;;45;20.6
8436;23;1;;;45;20.6
8437;23;3;;;45;20.6
8438;2;3;;;50;20.6
8439;2;2;;;50;20.6
8440;2;1;;;50;20.6
8441;4;2;;;50;20.6
8442;4;2;;;50;20.6
8443;6;2;;;50;20.6
8444;6;2;;;50;20.6
8445;6;2;;;50;20.6
8446;6;1;;;50;20.6
8447;6;2;;;50;20.6
8448;8;1;;;50;20.6
8449;8;3;;;50;20.6
8450;8;1;;;50;20.6
8451;10;2;;;50;20.6
8452;10;3;;;50;20.6
8453;12;1;;;50;20.6
8454;12;1;;;50;20.6
8455;12;1;;;50;20.6
8456;12;3;;;50;20.6
8457;14;2;;;50;20.6
8458;14;1;;;50;20.6
8459;16;1;;;50;20.6
8460;16;3;;;50;20.6
8461;18;1;;;55;20.6
8462;18;1;;;55;20.6
8463;20;2;;;55;20.6
8464;20;3;;;55;20.6
8465;20;2;;;55;20.6
8466;20;5;;;55;20.6
8467;22;1;;;55;20.6
8468;22;2;;;55;20.6
8469;24;1;;;55;20.6
8470;24;2;;;55;20.6
8471;24;1;;;55;20.6
8472;25;2;;;40;18.6
8473;25;3;;;40;18.6
8474;25;1;;;40;18.6
8475;27;1;;;40;18.6
8476;27;1;;;40;18.6
8477;27;5;;;40;18.6
8478;27;1;;;40;18.6
8479;27;2;;;40;18.6
8480;29;2;;;40;18.6
8481;29;1;;;40;18.6
8482;29;1;;;40;18.6
8483;29;2;;;40;18.6
8484;29;1;;;40;18.6
8485;29;2;;;40;18.6
8486;32;2;;;40;18.6
8487;32;1;;;40;18.6
8488;32;3;;;40;18.6
8489;32;3;;;40;18.6
8490;32;2;;;40;18.6
8491;34;1;;;40;18.6
8492;34;3;;;40;18.6
8493;34;2;;;40;18.6
8494;36;3;;;40;18.6
8495;36;5;;;40;18.6
8496;36;3;;;40;18.6
8497;36;1;;;40;18.6
8498;38;4;;;40;18.6
8499;38;2;;;40;18.6
8500;38;5;;;40;18.6
8501;38;1;;;40;18.6
8502;40;1;;;45;20.6
8503;40;1;;;45;20.6
8504;40;1;;;45;20.6
8505;40;2;;;45;20.6
8506;40;2;;;45;20.6
8507;42;5;;;45;20.6
8508;42;1;;;45;20.6
8509;42;2;;;45;20.6
8510;42;3;;;45;20.6
8511;42;2;;;45;20.6
8512;44;1;;;45;20.6
8513;44;3;;;45;20.6
8514;44;2;;;45;20.6
8515;44;2;;;45;20.6
8516;46;2;;;45;20.6
8517;46;1;;;45;20.6
8518;26;2;;;50;20.6
8519;26;3;;;50;20.6
8520;26;1;;;50;20.6
8521;26;1;;;50;20.6
8522;26;2;;;50;20.6
8523;26;2;;;50;20.6
8524;28;2;;;50;20.6
8525;28;1;;;50;20.6
8526;28;2;;;50;20.6
8527;28;1;;;50;20.6
8528;28;2;;;50;20.6
8529;30;1;;;50;20.6
8530;30;1;;;50;20.6
8531;30;6;;;50;20.6
8532;30;2;;;50;20.6
8533;30;3;;;50;20.6
8534;30;2;;;50;20.6
8535;30;2;;;50;20.6
8536;31;6;;;50;20.6
8537;33;3;;;50;20.6
8538;33;4;;;50;20.6
8539;33;5;;;50;20.6
8540;33;3;;;50;20.6
8541;35;5;;;50;20.6
8542;35;2;;;50;20.6
8543;35;1;;;50;20.6
8544;37;2;;;50;20.6
8545;37;1;;;50;20.6
8546;37;2;;;50;20.6
8547;37;5;;;50;20.6
8548;39;2;;;50;20.6
8549;39;1;;;50;20.6
8550;39;1;;;50;20.6
8551;41;2;;;55;20.6
8552;41;1;;;55;20.6
8553;41;1;;;55;20.6
8554;41;2;;;55;20.6
8555;41;1;;;55;20.6
8556;43;1;;;55;20.6
8557;43;1;;;55;20.6
8558;43;3;;;55;20.6
8559;43;4;;;55;20.6
8560;45;2;;;55;20.6
8561;45;2;;;55;20.6
8562;45;1;;;55;20.6
8563;45;2;;;55;20.6
8564;45;1;;;55;20.6
8565;47;2;;;55;20.6
8566;47;1;;;55;20.6
8567;47;3;;;55;20.6
8568;47;5;;;55;20.6
8569;48;3;;;40;18.6
8570;48;1;;;40;18.6
8571;48;3;;;40;18.6
8572;50;4;;;40;18.6
8573;50;2;;;40;18.6
8574;50;1;;;40;18.6
8575;52;2;;;40;18.6
8576;52;2;;;40;18.6
8577;54;1;;;40;18.6
8578;54;3;;;40;18.6
8579;54;3;;;40;18.6
8580;54;2;;;40;18.6
8581;56;3;;;40;18.6
8582;56;3;;;40;18.6
8583;56;1;;;40;18.6
8584;58;1;;;40;18.6
8585;60;2;;;40;18.6
8586;60;1;;;40;18.6
8587;60;2;;;40;18.6
8588;60;2;;;40;18.6
8589;60;3;;;40;18.6
8590;62;2;;;40;18.6
8591;64;4;;;45;20.6
8592;64;4;;;45;20.6
8593;66;1;;;45;20.6
8594;66;1;;;45;20.6
8595;66;3;;;45;20.6
8596;66;1;;;45;20.6
8597;68;1;;;45;20.6
8598;68;2;;;45;20.6
8599;68;2;;;45;20.6
8600;68;2;;;45;20.6
8601;68;2;;;45;20.6
8602;70;2;;;45;20.6
8603;70;1;;;45;20.6
8604;70;3;;;45;20.6
8605;49;2;;;50;20.6
8606;49;3;;;50;20.6
8607;49;3;;;50;20.6
8608;51;4;;;50;20.6
8609;51;2;;;50;20.6
8610;51;1;;;50;20.6
8611;51;1;;;50;20.6
8612;51;3;;;50;20.6
8613;53;2;;;50;20.6
8614;53;3;;;50;20.6
8615;53;2;;;50;20.6
8616;53;2;;;50;20.6
8617;53;3;;;50;20.6
8618;53;4;;;50;20.6
8619;55;3;;;50;20.6
8620;55;4;;;50;20.6
8621;57;2;;;50;20.6
8622;57;2;;;50;20.6
8623;57;1;;;50;20.6
8624;57;1;;;50;20.6
8625;57;2;;;50;20.6
8626;59;1;;;50;20.6
8627;59;2;;;50;20.6
8628;59;1;;;50;20.6
8629;59;2;;;50;20.6
8630;61;2;;;50;20.6
8631;61;3;;;50;20.6
8632;61;3;;;50;20.6
8633;61;1;;;50;20.6
8634;63;2;;;50;20.6
8635;63;2;;;50;20.6
8636;65;2;;;55;20.6
8637;67;5;;;55;20.6
8638;67;1;;;55;20.6
8639;67;1;;;55;20.6
8640;69;4;;;55;20.6
8641;69;2;;;55;20.6
8642;69;1;;;55;20.6
8643;71;3;;;55;20.6
8644;71;1;;;55;20.6
8645;71;1;;;55;20.6
8646;71;1;;;55;20.6
8647;71;2;;;55;20.6
8648;73;2;;;40;18.6
8649;73;2;;;40;18.6
8650;73;2;;;40;18.6
8651;75;2;;;40;18.6
8652;77;1;;;40;18.6
8653;77;2;;;40;18.6
8654;77;6;;;40;18.6
8655;77;2;;;40;18.6
8656;77;3;;;40;18.6
8657;79;2;;;40;18.6
8658;79;2;;;40;18.6
8659;79;2;;;40;18.6
8660;81;1;;;40;18.6
8661;81;2;;;40;18.6
8662;81;2;;;40;18.6
8663;81;1;;;40;18.6
8664;81;2;;;40;18.6
8665;81;2;;;40;18.6
8666;83;3;;;40;18.6
8667;85;3;;;40;18.6
8668;85;5;;;40;18.6
8669;85;2;;;40;18.6
8670;85;2;;;40;18.6
8671;87;2;;;45;20.6
8672;87;1;;;45;20.6
8673;87;2;;;45;20.6
8674;89;3;;;45;20.6
8675;89;2;;;45;20.6
8676;91;1;;;45;20.6
8677;91;2;;;45;20.6
8678;91;1;;;45;20.6
8679;93;2;;;45;20.6
8680;93;1;;;45;20.6
8681;72;1;;;50;20.6
8682;72;1;;;50;20.6
8683;72;2;;;50;20.6
8684;72;1;;;50;20.6
8685;74;2;;;50;20.6
8686;74;1;;;50;20.6
8687;74;5;;;50;20.6
8688;76;3;;;50;20.6
8689;76;2;;;50;20.6
8690;76;3;;;50;20.6
8691;76;3;;;50;20.6
8692;78;2;;;50;20.6
8693;78;1;;;50;20.6
8694;78;3;;;50;20.6
8695;80;2;;;50;20.6
8696;82;4;;;50;20.6
8697;82;1;;;50;20.6
8698;82;2;;;50;20.6
8699;82;3;;;50;20.6
8700;82;2;;;50;20.6
8701;84;1;;;50;20.6
8702;84;1;;;50;20.6
8703;84;1;;;50;20.6
8704;84;2;;;50;20.6
8705;84;3;;;50;20.6
8706;86;2;;;50;20.6
8707;86;2;;;50;20.6
8708;86;3;;;50;20.6
8709;86;1;;;50;20.6
8710;88;1;;;55;20.6
8711;88;2;;;55;20.6
8712;88;5;;;55;20.6
8713;88;2;;;55;20.6
8714;90;3;;;55;20.6
8715;90;3;;;55;20.6
8716;90;5;;;55;20.6
8717;90;1;;;55;20.6
8718;90;4;;;55;20.6
8719;92;2;;;55;20.6
8720;92;2;;;55;20.6
8721;94;1;;;55;20.6
8722;94;4;;;55;20.6
8723;94;1;;;55;20.6
8724;95;1;;;40;18.6
8725;95;2;;;40;18.6
8726;97;3;;;40;18.6
8727;97;2;;;40;18.6
8728;97;4;;;40;18.6
8729;97;3;;;40;18.6
8730;99;1;;;40;18.6
8731;99;4;;;40;18.6
8732;101;2;;;40;18.6
8733;101;1;;;40;18.6
8734;101;3;;;40;18.6
8735;101;5;;;40;18.6
8736;103;3;;;40;18.6
8737;103;2;;;40;18.6
8738;103;1;;;40;18.6
8739;103;1;;;40;18.6
8740;103;1;;;40;18.6
8741;105;3;;;40;18.6
8742;105;5;;;40;18.6
8743;105;2;;;40;18.6
8744;105;2;;;40;18.6
8745;105;2;;;40;18.6
8746;107;4;;;40;18.6
8747;107;2;;;40;18.6
8748;109;1;;;40;18.6
8749;109;1;;;40;18.6
8750;109;2;;;40;18.6
8751;109;3;;;40;18.6
8752;111;2;;;45;20.6
8753;111;5;;;45;20.6
8754;111;2;;;45;20.6
8755;111;3;;;45;20.6
8756;113;1;;;45;20.6
8757;113;2;;;45;20.6
8758;113;1;;;45;20.6
8759;113;5;;;45;20.6
8760;113;1;;;45;20.6
8761;113;1;;;45;20.6
8762;113;2;;;45;20.6
8763;115;2;;;45;20.6
8764;115;1;;;45;20.6
8765;117;3;;;45;20.6
8766;117;2;;;45;20.6
8767;96;1;;;50;20.6
8768;96;5;;;50;20.6
8769;98;2;;;50;20.6
8770;98;4;;;50;20.6
8771;98;2;;;50;20.6
8772;100;2;;;50;20.6
8773;100;1;;;50;20.6
8774;100;3;;;50;20.6
8775;100;1;;;50;20.6
8776;100;2;;;50;20.6
8777;102;1;;;50;20.6
8778;102;2;;;50;20.6
8779;104;1;;;50;20.6
8780;104;2;;;50;20.6
8781;104;1;;;50;20.6
8782;104;1;;;50;20.6
8783;104;1;;;50;20.6
8784;104;1;;;50;20.6
8785;104;1;;;50;20.6
8786;104;1;;;50;20.6
8787;104;4;;;50;20.6
8788;106;1;;;50;20.6
8789;106;1;;;50;20.6
8790;108;1;;;50;20.6
8791;108;1;;;50;20.6
8792;108;1;;;50;20.6
8793;108;8;;;50;20.6
8794;108;1;;;50;20.6
8795;110;2;;;50;20.6
8796;110;1;;;50;20.6
8797;112;1;;;55;20.6
8798;112;1;;;55;20.6
8799;112;1;;;55;20.6
8800;114;3;;;55;20.6
8801;114;2;;;55;20.6
8802;116;1;;;55;20.6
8803;116;1;;;55;20.6
8804;116;4;;;55;20.6
8805;116;3;;;55;20.6
8806;118;1;;;55;20.6
8807;118;2;;;55;20.6
8808;118;3;;;55;20.6
8809;118;1;;;55;20.6
8810;118;2;;;55;20.6
8811;119;2;;;40;18.6
8812;119;2;;;40;18.6
8813;121;3;;;40;18.6
8814;121;1;;;40;18.6
8815;121;1;;;40;18.6
8816;123;1;;;40;18.6
8817;123;4;;;40;18.6
8818;123;1;;;40;18.6
8819;125;5;;;40;18.6
8820;125;2;;;40;18.6
8821;127;2;;;40;18.6
8822;127;3;;;40;18.6
8823;127;1;;;40;18.6
8824;127;3;;;40;18.6
8825;127;1;;;40;18.6
8826;129;1;;;40;18.6
8827;129;2;;;40;18.6
8828;129;5;;;40;18.6
8829;129;2;;;40;18.6
8830;129;1;;;40;18.6
8831;131;1;;;40;18.6
8832;131;2;;;40;18.6
8833;131;1;;;40;18.6
8834;131;3;;;40;18.6
8835;131;3;;;40;18.6
8836;131;1;;;40;18.6
8837;133;1;;;40;18.6
8838;133;2;;;40;18.6
8839;133;2;;;40;18.6
8840;135;1;;;45;20.6
8841;135;2;;;45;20.6
8842;135;1;;;45;20.6
8843;137;1;;;45;20.6
8844;137;2;;;45;20.6
8845;137;3;;;45;20.6
8846;139;3;;;45;20.6
8847;139;5;;;45;20.6
8848;139;2;;;45;20.6
8849;139;2;;;45;20.6
8850;141;1;;;45;20.6
8851;141;1;;;45;20.6
8852;141;2;;;45;20.6
8853;120;2;;;50;20.6
8854;120;1;;;50;20.6
8855;120;1;;;50;20.6
8856;120;4;;;50;20.6
8857;122;1;;;50;20.6
8858;124;2;;;50;20.6
8859;126;1;;;50;20.6
8860;128;1;;;50;20.6
8861;128;4;;;50;20.6
8862;128;3;;;50;20.6
8863;130;1;;;50;20.6
8864;130;1;;;50;20.6
8865;130;1;;;50;20.6
8866;132;2;;;50;20.6
8867;132;1;;;50;20.6
8868;132;4;;;50;20.6
8869;132;4;;;50;20.6
8870;132;2;;;50;20.6
8871;134;1;;;50;20.6
8872;134;1;;;50;20.6
8873;134;2;;;50;20.6
8874;134;4;;;50;20.6
8875;134;3;;;50;20.6
8876;136;2;;;55;20.6
8877;136;3;;;55;20.6
8878;136;2;;;55;20.6
8879;136;1;;;55;20.6
8880;136;5;;;55;20.6
8881;138;1;;;55;20.6
8882;138;3;;;55;20.6
8883;138;3;;;55;20.6
8884;138;4;;;55;20.6
8885;138;3;;;55;20.6
8886;138;2;;;55;20.6
8887;138;2;;;55;20.6
8888;138;2;;;55;20.6
8889;140;2;;;55;20.6
8890;140;1;;;55;20.6
8891;140;2;;;55;20.6
8892;140;1;;;55;20.6
8893;142;3;;;55;20.6
8894;142;1;;;55;20.6
8895;142;2;;;55;20.6
8896;142;1;;;55;20.6
8897;143;2;;;40;18.6
8898;143;2;;;40;18.6
8899;143;1;;;40;18.6
8900;143;3;;;40;18.6
8901;143;2;;;40;18.6
8902;143;2;;;40;18.6
8903;143;1;;;40;18.6
8904;143;2;;;40;18.6
8905;145;1;;;40;18.6
8906;145;2;;;40;18.6
8907;145;2;;;40;18.6
8908;147;2;;;40;18.6
8909;147;2;;;40;18.6
8910;147;1;;;40;18.6
8911;147;2;;;40;18.6
8912;147;3;;;40;18.6
8913;149;2;;;40;18.6
8914;149;3;;;40;18.6
8915;149;4;;;40;18.6
8916;151;1;;;40;18.6
8917;151;3;;;40;18.6
8918;151;2;;;40;18.6
8919;151;3;;;40;18.6
8920;153;2;;;40;18.6
8921;153;2;;;40;18.6
8922;155;1;;;40;18.6
8923;155;1;;;40;18.6
8924;155;2;;;40;18.6
8925;155;4;;;40;18.6
8926;155;2;;;40;18.6
8927;157;2;;;40;18.6
8928;157;1;;;40;18.6
8929;157;3;;;40;18.6
8930;159;1;;;45;20.6
8931;159;1;;;45;20.6
8932;159;3;;;45;20.6
8933;159;1;;;45;20.6
8934;161;1;;;45;20.6
8935;161;1;;;45;20.6
8936;161;2;;;45;20.6
8937;161;1;;;45;20.6
8938;161;2;;;45;20.6
8939;163;1;;;45;20.6
8940;163;1;;;45;20.6
8941;165;3;;;45;20.6
8942;165;3;;;45;20.6
8943;165;3;;;45;20.6
8944;165;2;;;45;20.6
8945;144;1;;;50;20.6
8946;144;1;;;50;20.6
8947;144;1;;;50;20.6
8948;144;2;;;50;20.6
8949;144;1;;;50;20.6
8950;146;2;;;50;20.6
8951;146;2;;;50;20.6
8952;148;4;;;50;20.6
8953;148;2;;;50;20.6
8954;148;2;;;50;20.6
8955;148;3;;;50;20.6
8956;148;5;;;50;20.6
8957;150;2;;;50;20.6
8958;152;2;;;50;20.6
8959;152;1;;;50;20.6
8960;152;2;;;50;20.6
8961;154;2;;;50;20.6
8962;156;4;;;50;20.6
8963;156;1;;;50;20.6
8964;156;1;;;50;20.6
8965;156;3;;;50;20.6
8966;156;3;;;50;20.6
8967;156;1;;;50;20.6
8968;158;2;;;50;20.6
8969;158;2;;;50;20.6
8970;158;3;;;50;20.6
8971;158;2;;;50;20.6
8972;158;4;;;50;20.6
8973;160;4;;;55;20.6
8974;160;1;;;55;20.6
8975;160;1;;;55;20.6
8976;160;8;;;55;20.6
8977;160;2;;;55;20.6
8978;162;1;;;55;20.6
8979;162;3;;;55;20.6
8980;162;3;;;55;20.6
8981;162;1;;;55;20.6
8982;164;4;;;55;20.6
8983;164;1;;;55;20.6
8984;164;2;;;55;20.6
8985;164;2;;;55;20.6
8986;166;2;;;55;20.6
8987;166;1;;;55;20.6
8988;166;3;;;55;20.6
8989;166;1;;;55;20.6
8990;166;2;;;55;20.6
8991;167;3;;;40;18.6
8992;169;1;;;40;18.6
8993;169;3;;;40;18.6
8994;169;3;;;40;18.6
8995;169;3;;;40;18.6
8996;169;2;;;40;18.6
8997;171;1;;;40;18.6
8998;171;2;;;40;18.6
8999;171;3;;;40;18.6
9000;173;1;;;40;18.6
9001;173;2;;;40;18.6
9002;173;1;;;40;18.6
9003;175;1;;;40;18.6
9004;175;1;;;40;18.6
9005;175;2;;;40;18.6
9006;175;2;;;40;18.6
9007;177;1;;;40;18.6
9008;179;2;;;40;18.6
9009;179;2;;;40;18.6
9010;179;1;;;40;18.6
9011;181;1;;;40;18.6
9012;181;2;;;40;18.6
9013;181;1;;;40;18.6
9014;183;2;;;45;20.6
9015;183;5;;;45;20.6
9016;183;4;;;45;20.6
9017;183;2;;;45;20.6
9018;185;2;;;45;20.6
9019;185;1;;;45;20.6
9020;185;1;;;45;20.6
9021;185;3;;;45;20.6
9022;185;2;;;45;20.6
9023;187;2;;;45;20.6
9024;187;1;;;45;20.6
9025;187;1;;;45;20.6
9026;187;2;;;45;20.6
9027;187;2;;;45;20.6
9028;189;1;;;45;20.6
9029;189;4;;;45;20.6
9030;189;1;;;45;20.6
9031;189;2;;;45;20.6
9032;189;1;;;45;20.6
9033;168;1;;;50;20.6
9034;168;4;;;50;20.6
9035;168;1;;;50;20.6
9036;170;1;;;50;20.6
9037;170;3;;;50;20.6
9038;170;1;;;50;20.6
9039;170;1;;;50;20.6
9040;172;3;;;50;20.6
9041;172;2;;;50;20.6
9042;172;5;;;50;20.6
9043;174;2;;;50;20.6
9044;174;4;;;50;20.6
9045;174;1;;;50;20.6
9046;174;5;;;50;20.6
9047;174;1;;;50;20.6
9048;174;3;;;50;20.6
9049;176;4;;;50;20.6
9050;176;1;;;50;20.6
9051;176;1;;;50;20.6
9052;176;2;;;50;20.6
9053;176;2;;;50;20.6
9054;178;1;;;50;20.6
9055;178;1;;;50;20.6
9056;178;1;;;50;20.6
9057;178;4;;;50;20.6
9058;178;1;;;50;20.6
9059;178;3;;;50;20.6
9060;180;2;;;50;20.6
9061;182;1;;;50;20.6
9062;182;1;;;50;20.6
9063;182;2;;;50;20.6
9064;184;3;;;55;20.6
9065;184;2;;;55;20.6
9066;184;4;;;55;20.6
9067;186;2;;;55;20.6
9068;186;2;;;55;20.6
9069;186;1;;;55;20.6
9070;186;1;;;55;20.6
9071;188;1;;;55;20.6
9072;188;2;;;55;20.6
9073;190;2;;;55;20.6
9074;191;2;;;40;18.6
9075;191;3;;;40;18.6
9076;191;1;;;40;18.6
9077;191;1;;;40;18.6
9078;191;2;;;40;18.6
9079;193;1;;;40;18.6
9080;193;2;;;40;18.6
9081;193;1;;;40;18.6
9082;193;1;;;40;18.6
9083;195;2;;;40;18.6
9084;195;2;;;40;18.6
9085;195;4;;;40;18.6
9086;195;2;;;40;18.6
9087;195;2;;;40;18.6
9088;195;2;;;40;18.6
9089;195;1;;;40;18.6
9090;195;1;;;40;18.6
9091;197;3;;;40;18.6
9092;197;5;;;40;18.6
9093;197;2;;;40;18.6
9094;197;3;;;40;18.6
9095;199;2;;;40;18.6
9096;199;1;;;40;18.6
9097;199;2;;;40;18.6
9098;199;2;;;40;18.6
9099;201;5;;;40;18.6
9100;201;3;;;40;18.6
9101;201;2;;;40;18.6
9102;203;2;;;40;18.6
9103;203;2;;;40;18.6
9104;203;1;;;40;18.6
9105;205;3;;;40;18.6
9106;205;1;;;40;18.6
9107;207;3;;;45;20.6
9108;207;1;;;45;20.6
9109;207;2;;;45;20.6
9110;209;3;;;45;20.6
9111;209;2;;;45;20.6
9112;209;3;;;45;20.6
9113;211;2;;;45;20.6
9114;211;1;;;45;20.6
9115;211;2;;;45;20.6
9116;211;2;;;45;20.6
9117;213;2;;;45;20.6
9118;213;2;;;45;20.6
9119;213;1;;;45;20.6
9120;213;2;;;45;20.6
9121;213;1;;;45;20.6
9122;213;1;;;45;20.6
9123;213;1;;;45;20.6
9124;192;1;;;50;20.6
9125;192;1;;;50;20.6
9126;192;3;;;50;20.6
9127;194;1;;;50;20.6
9128;194;1;;;50;20.6
9129;194;2;;;50;20.6
9130;196;2;;;50;20.6
9131;196;2;;;50;20.6
9132;198;1;;;50;20.6
9133;198;1;;;50;20.6
9134;200;5;;;50;20.6
9135;200;3;;;50;20.6
9136;202;2;;;50;20.6
9137;202;6;;;50;20.6
9138;202;1;;;50;20.6
9139;202;2;;;50;20.6
9140;204;2;;;50;20.6
9141;204;3;;;50;20.6
9142;204;2;;;50;20.6
9143;206;2;;;50;20.6
9144;206;2;;;50;20.6
9145;206;1;;;50;20.6
9146;206;1;;;50;20.6
9147;208;3;;;55;20.6
9148;208;2;;;55;20.6
9149;208;1;;;55;20.6
9150;210;3;;;55;20.6
9151;210;1;;;55;20.6
9152;210;3;;;55;20.6
9153;210;3;;;55;20.6
9154;210;2;;;55;20.6
9155;212;2;;;55;20.6
9156;212;1;;;55;20.6
9157;212;1;;;55;20.6
9158;212;1;;;55;20.6
9159;212;1;;;55;20.6
9160;214;1;;;55;20.6
9161;214;1;;;55;20.6
9162;214;1;;;55;20.6
9163;214;3;;;55;20.6
9164;214;2;;;55;20.6
9165;215;1;;;40;18.6
9166;215;2;;;40;18.6
9167;215;2;;;40;18.6
9168;215;2;;;40;18.6
9169;215;2;;;40;18.6
9170;215;2;;;40;18.6
9171;217;3;;;40;18.6
9172;217;5;;;40;18.6
9173;217;2;;;40;18.6
9174;217;2;;;40;18.6
9175;219;1;;;40;18.6
9176;219;3;;;40;18.6
9177;221;1;;;40;18.6
9178;221;1;;;40;18.6
9179;223;1;;;40;18.6
9180;223;1;;;40;18.6
9181;223;2;;;40;18.6
9182;223;1;;;40;18.6
9183;223;1;;;40;18.6
9184;225;2;;;40;18.6
9185;227;4;;;40;18.6
9186;227;3;;;40;18.6
9187;227;5;;;40;18.6
9188;227;1;;;40;18.6
9189;229;1;;;40;18.6
9190;229;2;;;40;18.6
9191;229;1;;;40;18.6
9192;231;2;;;45;20.6
9193;231;2;;;45;20.6
9194;231;2;;;45;20.6
9195;233;1;;;45;20.6
9196;233;1;;;45;20.6
9197;233;2;;;45;20.6
9198;233;2;;;45;20.6
9199;233;2;;;45;20.6
9200;233;3;;;45;20.6
9201;233;2;;;45;20.6
9202;235;1;;;45;20.6
9203;235;1;;;45;20.6
9204;237;2;;;45;20.6
9205;237;6;;;45;20.6
9206;237;1;;;45;20.6
9207;237;1;;;45;20.6
9208;216;2;;;50;20.6
9209;216;3;;;50;20.6
9210;216;1;;;50;20.6
9211;218;1;;;50;20.6
9212;220;3;;;50;20.6
9213;220;4;;;50;20.6
9214;222;3;;;50;20.6
9215;222;1;;;50;20.6
9216;222;2;;;50;20.6
9217;224;2;;;50;20.6
9218;224;1;;;50;20.6
9219;224;1;;;50;20.6
9220;224;3;;;50;20.6
9221;224;3;;;50;20.6
9222;224;2;;;50;20.6
9223;226;1;;;50;20.6
9224;226;3;;;50;20.6
9225;226;2;;;50;20.6
9226;228;2;;;50;20.6
9227;228;3;;;50;20.6
9228;230;3;;;50;20.6
9229;230;1;;;50;20.6
9230;230;1;;;50;20.6
9231;230;1;;;50;20.6
9232;232;2;;;55;20.6
9233;232;5;;;55;20.6
9234;234;3;;;55;20.6
9235;234;1;;;55;20.6
9236;234;9;;;55;20.6
9237;234;3;;;55;20.6
9238;234;1;;;55;20.6
9239;236;1;;;55;20.6
9240;236;1;;;55;20.6
9241;236;1;;;55;20.6
9242;236;3;;;55;20.6
9243;236;2;;;55;20.6
9244;238;2;;;55;20.6
9245;238;2;;;55;20.6
9246;238;2;;;55;20.6
9247;238;3;;;55;20.6
9248;238;3;;;55;20.6
9249;239;1;;;40;18.6
9250;239;2;;;40;18.6
9251;241;1;;;40;18.6
9252;241;4;;;40;18.6
9253;241;1;;;40;18.6
9254;243;1;;;40;18.6
9255;243;2;;;40;18.6
9256;243;2;;;40;18.6
9257;243;4;;;40;18.6
9258;243;2;;;40;18.6
9259;245;1;;;40;18.6
9260;247;1;;;40;18.6
9261;247;2;;;40;18.6
9262;247;2;;;40;18.6
9263;249;3;;;40;18.6
9264;249;2;;;40;18.6
9265;249;2;;;40;18.6
9266;249;1;;;40;18.6
9267;249;1;;;40;18.6
9268;251;1;;;40;18.6
9269;251;2;;;40;18.6
9270;251;1;;;40;18.6
9271;251;2;;;40;18.6
9272;251;1;;;40;18.6
9273;253;1;;;40;18.6
9274;253;2;;;40;18.6
9275;253;1;;;40;18.6
9276;253;1;;;40;18.6
9277;253;3;;;40;18.6
9278;253;2;;;40;18.6
9279;255;1;;;45;20.6
9280;255;1;;;45;20.6
9281;255;5;;;45;20.6
9282;255;2;;;45;20.6
9283;255;1;;;45;20.6
9284;255;1;;;45;20.6
9285;255;3;;;45;20.6
9286;257;6;;;45;20.6
9287;257;1;;;45;20.6
9288;257;2;;;45;20.6
9289;259;1;;;45;20.6
9290;259;2;;;45;20.6
9291;259;1;;;45;20.6
9292;259;3;;;45;20.6
9293;259;1;;;45;20.6
9294;259;3;;;45;20.6
9295;261;3;;;45;20.6
9296;261;3;;;45;20.6
9297;240;1;;;50;20.6
9298;240;2;;;50;20.6
9299;240;2;;;50;20.6
9300;242;2;;;50;20.6
9301;242;2;;;50;20.6
9302;244;3;;;50;20.6
9303;244;2;;;50;20.6
9304;244;4;;;50;20.6
